id,age,balance,contact,day,duration,campaign,pdays,previous,poutcome,y,job_cats,marital_cats,education_cats,default_cats,housing_cats,loan_cats,month_cats
261.0,53,70.0,u,5.0,611.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
262.0,34,318.0,u,5.0,113.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
263.0,37,275.0,u,5.0,132.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
264.0,42,742.0,u,5.0,58.0,3.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
265.0,41,236.0,u,5.0,151.0,1.0,-1.0,0.0,unknown,no,2,1,0,0,1,0,8
266.0,30,25.0,u,5.0,89.0,2.0,-1.0,0.0,unknown,no,8,2,2,0,1,0,8
267.0,37,600.0,u,5.0,152.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
268.0,39,-349.0,u,5.0,611.0,2.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
269.0,41,183.0,u,5.0,110.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
270.0,40,0.0,u,5.0,463.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
271.0,42,0.0,u,5.0,562.0,2.0,-1.0,0.0,unknown,yes,4,2,2,0,1,1,8
272.0,40,0.0,u,5.0,962.0,1.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
273.0,57,1078.0,u,5.0,10.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
274.0,56,155.0,u,5.0,118.0,3.0,-1.0,0.0,unknown,no,2,0,1,0,0,0,8
275.0,37,190.0,u,5.0,92.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
276.0,59,319.0,u,5.0,143.0,3.0,-1.0,0.0,unknown,no,5,1,1,0,1,0,8
277.0,39,-185.0,u,5.0,189.0,3.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,8
278.0,49,47.0,u,5.0,234.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,8
279.0,38,570.0,u,5.0,75.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
280.0,36,19.0,u,5.0,189.0,2.0,-1.0,0.0,unknown,no,6,1,2,0,0,0,8
281.0,50,61.0,u,5.0,621.0,3.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
282.0,41,-62.0,u,5.0,55.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,8
283.0,54,258.0,u,5.0,310.0,4.0,-1.0,0.0,unknown,no,9,1,2,0,0,0,8
284.0,58,76.0,u,5.0,156.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
285.0,30,0.0,u,5.0,5.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
286.0,33,352.0,u,5.0,225.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
287.0,47,368.0,u,5.0,125.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
288.0,50,339.0,u,5.0,2.0,3.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
289.0,32,1331.0,u,5.0,286.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
290.0,40,672.0,u,5.0,164.0,2.0,-1.0,0.0,unknown,no,6,1,1,0,1,0,8
291.0,37,58.0,u,5.0,98.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
292.0,54,447.0,u,5.0,742.0,2.0,-1.0,0.0,unknown,no,9,2,3,0,1,0,8
293.0,24,423.0,u,5.0,226.0,3.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
294.0,54,0.0,u,5.0,120.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
295.0,34,19.0,u,5.0,362.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
296.0,56,13.0,u,5.0,357.0,2.0,-1.0,0.0,unknown,no,9,0,0,0,1,0,8
297.0,31,3.0,u,5.0,200.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
298.0,24,82.0,u,5.0,204.0,2.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
299.0,42,28.0,u,5.0,126.0,3.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
300.0,57,792.0,u,5.0,65.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
301.0,42,408.0,u,5.0,107.0,2.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
302.0,51,531.0,u,5.0,267.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
303.0,57,211.0,u,5.0,248.0,2.0,-1.0,0.0,unknown,no,5,1,1,0,1,0,8
304.0,36,62.0,u,5.0,215.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
305.0,53,257.0,u,5.0,209.0,2.0,-1.0,0.0,unknown,no,7,1,3,0,1,0,8
306.0,50,1234.0,u,5.0,205.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
307.0,54,313.0,u,5.0,83.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
308.0,55,89.0,u,5.0,106.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
309.0,44,129.0,u,5.0,189.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
310.0,43,0.0,u,5.0,105.0,2.0,-1.0,0.0,unknown,no,4,1,3,0,1,0,8
311.0,56,353.0,u,5.0,106.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
312.0,54,851.0,u,5.0,108.0,2.0,-1.0,0.0,unknown,no,9,1,3,0,1,0,8
313.0,55,96.0,u,5.0,311.0,2.0,-1.0,0.0,unknown,no,7,0,0,0,1,1,8
314.0,37,398.0,u,5.0,214.0,2.0,-1.0,0.0,unknown,no,7,0,1,0,1,1,8
315.0,33,193.0,u,5.0,132.0,2.0,-1.0,0.0,unknown,no,0,2,2,0,0,0,8
316.0,46,-358.0,u,5.0,358.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
317.0,36,539.0,u,5.0,453.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
318.0,51,0.0,u,5.0,364.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
319.0,40,0.0,u,5.0,136.0,2.0,-1.0,0.0,unknown,no,5,2,0,0,0,0,8
320.0,42,490.0,u,5.0,386.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
321.0,51,0.0,u,5.0,173.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
322.0,49,403.0,u,5.0,241.0,2.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
323.0,48,161.0,u,5.0,224.0,3.0,-1.0,0.0,unknown,no,4,1,1,0,1,0,8
324.0,32,2558.0,u,5.0,148.0,2.0,-1.0,0.0,unknown,no,9,0,2,0,0,0,8
325.0,31,98.0,u,5.0,196.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
326.0,55,115.0,u,5.0,111.0,4.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
327.0,40,436.0,u,5.0,231.0,3.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
328.0,47,831.0,u,5.0,316.0,3.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
329.0,57,206.0,u,5.0,216.0,3.0,-1.0,0.0,unknown,no,9,1,3,0,1,0,8
330.0,41,290.0,u,5.0,240.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
331.0,48,1.0,u,5.0,669.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
332.0,42,57.0,u,5.0,425.0,2.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
333.0,30,-457.0,u,5.0,143.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
334.0,58,1387.0,u,5.0,174.0,5.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
335.0,45,24598.0,u,5.0,313.0,3.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
336.0,49,30.0,u,5.0,135.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
337.0,42,1022.0,u,5.0,146.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
338.0,53,56.0,u,5.0,152.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
339.0,51,-2.0,u,5.0,402.0,3.0,-1.0,0.0,unknown,no,0,2,1,1,0,0,8
340.0,32,121.0,u,5.0,213.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
341.0,41,842.0,u,5.0,144.0,3.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
342.0,43,693.0,u,5.0,124.0,3.0,-1.0,0.0,unknown,no,4,0,1,0,1,0,8
343.0,40,-333.0,u,5.0,183.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
344.0,50,1533.0,u,5.0,325.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
345.0,34,46.0,u,5.0,39.0,4.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
346.0,53,18.0,u,5.0,503.0,2.0,-1.0,0.0,unknown,no,7,1,3,0,0,0,8
347.0,45,44.0,u,5.0,95.0,4.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
348.0,39,-100.0,u,5.0,680.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
349.0,44,510.0,u,5.0,421.0,4.0,-1.0,0.0,unknown,no,7,1,2,0,1,0,8
350.0,55,685.0,u,5.0,174.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
351.0,46,187.0,u,5.0,113.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
352.0,45,66.0,u,5.0,808.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
353.0,34,560.0,u,5.0,198.0,3.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
354.0,36,0.0,u,5.0,195.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
355.0,59,27.0,u,5.0,347.0,3.0,-1.0,0.0,unknown,no,11,0,3,0,0,0,8
356.0,31,12.0,u,5.0,208.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
357.0,44,34.0,u,5.0,404.0,4.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
358.0,33,1068.0,u,5.0,396.0,2.0,-1.0,0.0,unknown,no,2,2,2,0,1,0,8
359.0,40,211.0,u,5.0,216.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
360.0,46,377.0,u,5.0,98.0,2.0,-1.0,0.0,unknown,no,0,2,2,0,1,0,8
361.0,48,263.0,u,5.0,350.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
362.0,42,1263.0,u,6.0,114.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
363.0,27,8.0,u,6.0,88.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
364.0,48,126.0,u,6.0,379.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,8
365.0,59,230.0,u,6.0,190.0,3.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
366.0,46,841.0,u,6.0,158.0,1.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
367.0,38,308.0,u,6.0,102.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
368.0,43,1.0,u,6.0,306.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
369.0,38,86.0,u,6.0,218.0,1.0,-1.0,0.0,unknown,no,0,0,2,0,1,0,8
370.0,23,157.0,u,6.0,54.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
371.0,34,22.0,u,6.0,344.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
372.0,38,46.0,u,6.0,195.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,8
373.0,37,1293.0,u,6.0,652.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
374.0,25,122.0,u,6.0,286.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
375.0,48,131.0,u,6.0,189.0,1.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
376.0,49,143.0,u,6.0,83.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
377.0,38,393.0,u,6.0,184.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,8
378.0,43,98.0,u,6.0,235.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
379.0,33,0.0,u,6.0,290.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
380.0,55,224.0,u,6.0,232.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
381.0,38,757.0,u,6.0,133.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
382.0,49,245.0,u,6.0,318.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
383.0,40,8486.0,u,6.0,260.0,3.0,-1.0,0.0,unknown,no,4,1,1,0,0,0,8
384.0,43,350.0,u,6.0,437.0,1.0,-1.0,0.0,unknown,no,0,1,3,0,0,0,8
385.0,38,20.0,u,6.0,402.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
386.0,58,1667.0,u,6.0,85.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,1,8
387.0,57,345.0,u,6.0,125.0,1.0,-1.0,0.0,unknown,no,9,1,3,0,1,0,8
388.0,32,10.0,u,6.0,501.0,4.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
389.0,56,830.0,u,6.0,1201.0,1.0,-1.0,0.0,unknown,yes,4,1,2,0,1,1,8
390.0,58,29.0,u,6.0,253.0,1.0,-1.0,0.0,unknown,no,1,0,3,0,1,0,8
391.0,60,545.0,u,6.0,1030.0,1.0,-1.0,0.0,unknown,yes,5,0,1,0,1,0,8
392.0,37,8730.0,u,6.0,149.0,1.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
393.0,46,477.0,u,6.0,114.0,1.0,-1.0,0.0,unknown,no,9,0,2,0,1,0,8
394.0,27,4.0,u,6.0,243.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
395.0,43,1205.0,u,6.0,769.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
396.0,32,0.0,u,6.0,135.0,3.0,-1.0,0.0,unknown,no,9,2,1,0,1,1,8
397.0,40,263.0,u,6.0,231.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
398.0,38,1.0,u,6.0,76.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,0,0,8
399.0,34,283.0,u,6.0,199.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,0,1,8
400.0,47,206.0,u,6.0,152.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
401.0,42,17.0,u,6.0,124.0,1.0,-1.0,0.0,unknown,no,3,1,0,0,1,0,8
402.0,48,141.0,u,6.0,424.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
403.0,29,16.0,u,6.0,43.0,1.0,-1.0,0.0,unknown,no,6,2,2,0,1,0,8
404.0,50,206.0,u,6.0,154.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
405.0,52,7.0,u,6.0,203.0,2.0,-1.0,0.0,unknown,no,9,1,3,0,0,0,8
406.0,50,0.0,u,6.0,326.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
407.0,58,0.0,u,6.0,393.0,1.0,-1.0,0.0,unknown,no,5,1,2,0,0,0,8
408.0,46,1927.0,u,6.0,241.0,3.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
409.0,38,284.0,u,6.0,483.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
410.0,46,1660.0,u,6.0,259.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
411.0,32,406.0,u,6.0,227.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
412.0,51,230.0,u,6.0,673.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
413.0,39,-25.0,u,6.0,576.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
414.0,48,182.0,u,6.0,180.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
415.0,36,1169.0,u,6.0,168.0,2.0,-1.0,0.0,unknown,no,2,1,2,0,1,0,8
416.0,34,67.0,u,6.0,90.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
417.0,40,77.0,u,6.0,505.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,8
418.0,43,0.0,u,6.0,245.0,1.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
419.0,52,55.0,u,6.0,186.0,1.0,-1.0,0.0,unknown,no,1,0,0,0,1,1,8
420.0,33,72.0,u,6.0,623.0,1.0,-1.0,0.0,unknown,no,9,1,1,1,1,0,8
421.0,49,163.0,u,6.0,496.0,3.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
422.0,32,151.0,u,6.0,118.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
423.0,39,113.0,u,6.0,342.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
424.0,40,0.0,u,6.0,225.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
425.0,38,9.0,u,6.0,185.0,3.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
426.0,43,375.0,u,6.0,196.0,2.0,-1.0,0.0,unknown,no,4,1,1,0,1,0,8
427.0,39,1142.0,u,6.0,276.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
428.0,54,2102.0,u,6.0,76.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
429.0,38,4325.0,u,6.0,87.0,1.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
430.0,40,217.0,u,6.0,195.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
431.0,55,131.0,u,6.0,744.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
432.0,42,1680.0,u,6.0,765.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
433.0,39,0.0,u,6.0,262.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
434.0,40,46.0,u,6.0,119.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
435.0,32,320.0,u,6.0,198.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
436.0,55,183.0,u,6.0,150.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
437.0,45,39.0,u,6.0,241.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
438.0,35,560.0,u,6.0,181.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
439.0,58,469.0,u,6.0,196.0,1.0,-1.0,0.0,unknown,no,9,0,1,0,0,0,8
440.0,35,530.0,u,6.0,149.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
441.0,49,61.0,u,6.0,246.0,1.0,-1.0,0.0,unknown,no,7,1,0,0,1,0,8
442.0,34,242.0,u,6.0,112.0,1.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
443.0,36,139.0,u,6.0,309.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
444.0,24,0.0,u,6.0,278.0,1.0,-1.0,0.0,unknown,no,6,2,1,0,1,0,8
445.0,34,367.0,u,6.0,140.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
446.0,51,228.0,u,6.0,136.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
447.0,39,45248.0,u,6.0,1623.0,1.0,-1.0,0.0,unknown,yes,9,2,3,0,1,0,8
448.0,50,-84.0,u,6.0,101.0,1.0,-1.0,0.0,unknown,no,6,1,3,0,1,0,8
449.0,32,310.0,u,6.0,144.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
450.0,42,132.0,u,6.0,238.0,1.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
451.0,50,797.0,u,6.0,354.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
452.0,40,71.0,u,6.0,79.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,0,0,8
453.0,46,2.0,u,6.0,187.0,1.0,-1.0,0.0,unknown,no,4,0,3,0,1,0,8
454.0,37,231.0,u,6.0,451.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,1,8
455.0,34,270.0,u,6.0,159.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
456.0,44,274.0,u,6.0,409.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,1,8
457.0,40,-109.0,u,6.0,170.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,1,8
458.0,37,1.0,u,6.0,608.0,1.0,-1.0,0.0,unknown,yes,9,1,1,0,1,0,8
459.0,33,-60.0,u,6.0,243.0,1.0,-1.0,0.0,unknown,no,1,2,1,1,0,0,8
460.0,35,89.0,u,6.0,145.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
461.0,58,-11.0,u,6.0,112.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,0,0,8
462.0,39,0.0,u,6.0,262.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
463.0,43,-509.0,u,6.0,124.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
464.0,39,408.0,u,6.0,53.0,1.0,-1.0,0.0,unknown,no,10,1,0,0,1,0,8
465.0,36,58.0,u,6.0,134.0,1.0,-1.0,0.0,unknown,no,7,2,0,0,1,0,8
466.0,57,1640.0,u,6.0,204.0,4.0,-1.0,0.0,unknown,no,5,2,1,0,0,1,8
467.0,36,20.0,u,6.0,186.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
468.0,50,71.0,u,6.0,678.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
469.0,55,52.0,u,6.0,182.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
470.0,44,292.0,u,6.0,162.0,1.0,-1.0,0.0,unknown,no,6,1,2,0,1,0,8
471.0,44,424.0,u,6.0,27.0,1.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,8
472.0,39,109.0,u,6.0,699.0,3.0,-1.0,0.0,unknown,no,3,2,0,0,1,0,8
473.0,46,1044.0,u,6.0,43.0,1.0,-1.0,0.0,unknown,no,1,1,3,0,1,0,8
474.0,39,983.0,u,6.0,97.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
475.0,34,869.0,u,6.0,1677.0,1.0,-1.0,0.0,unknown,yes,0,1,1,0,0,0,8
476.0,40,668.0,u,6.0,283.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
477.0,50,964.0,u,6.0,323.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
478.0,31,301.0,u,6.0,82.0,1.0,-1.0,0.0,unknown,no,4,2,1,0,1,0,8
479.0,37,140.0,u,6.0,310.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
480.0,39,1877.0,u,6.0,185.0,1.0,-1.0,0.0,unknown,no,4,2,1,0,1,0,8
481.0,51,1127.0,u,6.0,47.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
482.0,41,871.0,u,6.0,145.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
483.0,41,767.0,u,6.0,204.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
484.0,43,0.0,u,6.0,187.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
485.0,30,209.0,u,6.0,30.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
486.0,54,0.0,u,6.0,472.0,1.0,-1.0,0.0,unknown,no,4,0,0,0,0,0,8
487.0,43,110.0,u,6.0,448.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,1,1,8
488.0,59,-76.0,u,6.0,264.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,1,8
489.0,47,178.0,u,6.0,169.0,1.0,-1.0,0.0,unknown,no,9,1,3,0,1,0,8
490.0,40,-66.0,u,6.0,288.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
491.0,32,0.0,u,6.0,176.0,2.0,-1.0,0.0,unknown,no,9,1,1,0,1,0,8
492.0,29,1.0,u,6.0,215.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
493.0,36,0.0,u,6.0,337.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
494.0,55,5345.0,u,6.0,278.0,1.0,-1.0,0.0,unknown,no,10,1,2,0,0,0,8
495.0,30,-209.0,u,6.0,188.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
496.0,39,0.0,u,6.0,174.0,2.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
497.0,39,42.0,u,6.0,226.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
498.0,50,41.0,u,6.0,190.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
499.0,44,-99.0,u,6.0,111.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
500.0,37,17.0,u,6.0,164.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
501.0,46,276.0,u,6.0,157.0,2.0,-1.0,0.0,unknown,no,0,1,0,0,1,1,8
502.0,32,-170.0,u,6.0,46.0,1.0,-1.0,0.0,unknown,no,9,2,3,0,0,0,8
503.0,37,230.0,u,6.0,374.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,1,8
504.0,29,9.0,u,6.0,349.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
505.0,41,946.0,u,6.0,325.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
506.0,45,1297.0,u,6.0,233.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
507.0,57,-331.0,u,6.0,531.0,1.0,-1.0,0.0,unknown,no,5,0,1,0,1,0,8
508.0,48,44.0,u,6.0,153.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
509.0,60,15.0,u,6.0,80.0,1.0,-1.0,0.0,unknown,no,5,1,1,1,0,0,8
510.0,26,712.0,u,6.0,232.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
511.0,58,5435.0,u,6.0,118.0,1.0,-1.0,0.0,unknown,no,5,1,1,0,1,0,8
512.0,34,507.0,u,6.0,190.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
513.0,55,387.0,u,6.0,918.0,1.0,-1.0,0.0,unknown,yes,10,0,1,0,1,0,8
514.0,41,0.0,u,6.0,238.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
515.0,50,1716.0,u,6.0,82.0,1.0,-1.0,0.0,unknown,no,4,0,1,0,1,0,8
516.0,49,167.0,u,6.0,198.0,3.0,-1.0,0.0,unknown,no,2,1,1,0,1,1,8
517.0,44,40.0,u,6.0,160.0,2.0,-1.0,0.0,unknown,no,0,1,3,0,0,1,8
518.0,44,148.0,u,6.0,211.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
519.0,31,17.0,u,6.0,120.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
520.0,34,1011.0,u,6.0,136.0,1.0,-1.0,0.0,unknown,no,1,2,2,0,1,0,8
521.0,46,1527.0,u,6.0,269.0,1.0,-1.0,0.0,unknown,no,4,2,3,0,1,0,8
